File;Language;Corpus;Code;Age(Month);Sex;Group;Race;SES;Role;Education;Custom_field;Design;Activity;Group;Total_Utts;MLU_Utts;MLU_Words;MLU_Morphemes;MLU50_Utts;MLU50_Words;MLU50_Morphemes;FREQ_types;FREQ_tokens;FREQ_TTR;NDW_100;VOCD_D_optimum_average;Verbs_Utt;TD_Words;TD_Utts;TD_Time_(secs);TD_Words_Time;TD_Utts_Time;Word_Errors;Utt_Errors;retracing;repetition;DSS_Utts;DSS;IPSyn_Utts;IPSyn_Total;mor_Words;*-PRESP;in;on;*-PL;irr-PAST;*-POSS;u-cop;det:art;*-PAST;*-3S;irr-3S;u-aux;c-cop;c-aux;Total_non_zero_mors
Alex/Alex_010427.cha;eng;Providence;CHI;17;male;.;.;.;Target_Child;.;.;long;toyplay;TD;22;22;1;1;22;NA;NA;10;22;0.455;NA;NA;0.136;22;162;700;0.031;0.231;0;0;0;0;0;NA;8;NA;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alex/Alex_010512.cha;eng;Providence;CHI;17;male;.;.;.;Target_Child;.;.;long;toyplay;TD;16;15;1;1;15;NA;NA;7;16;0.438;NA;NA;0;16;201;1042;0.015;0.193;0;0;0;0;0;NA;6;NA;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alex/Alex_010526.cha;eng;Providence;CHI;18;male;.;.;.;Target_Child;.;.;long;toyplay;TD;26;26;1.154;1.154;26;NA;NA;13;30;0.433;NA;NA;0;30;255;874;0.034;0.292;0;0;0;0;0;NA;12;NA;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Alex/Alex_010614.cha;eng;Providence;CHI;18;male;.;.;.;Target_Child;.;.;long;toyplay;TD;10;10;1.1;1.1;10;NA;NA;6;11;0.545;NA;NA;0;11;259;935;0.012;0.277;0;0;0;0;0;NA;5;NA;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Alex/Alex_010707.cha;eng;Providence;CHI;19;male;.;.;.;Target_Child;.;.;long;toyplay;TD;45;36;3.528;3.528;36;NA;NA;17;160;0.106;6;0.71;0.044;160;260;923;0.173;0.282;0;0;0;0;0;NA;27;NA;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alex/Alex_010726.cha;eng;Providence;CHI;20;male;.;.;.;Target_Child;.;.;long;toyplay;TD;125;101;1.406;1.574;50;1.58;1.86;36;213;0.169;28;4.86;0.312;217;408;1531;0.142;0.266;0;0;0;66;6;NA;47;NA;213;0;0;0;0;0;0;15;1;0;0;0;0;18;0;3
Alex/Alex_010811.cha;eng;Providence;CHI;20;male;.;.;.;Target_Child;.;.;long;toyplay;TD;122;107;1.561;1.617;50;1.42;1.5;50;193;0.259;34;7.77;0.074;188;373;1245;0.151;0.3;0;0;0;0;5;NA;50;9;193;1;0;0;0;0;0;3;5;0;0;0;0;4;1;5
Alex/Alex_010825.cha;eng;Providence;CHI;21;male;.;.;.;Target_Child;.;.;long;toyplay;TD;112;98;1.418;1.612;50;1.4;1.56;34;189;0.18;23;6.07;0.286;168;521;1698;0.099;0.307;0;0;0;14;8;NA;44;NA;189;0;0;0;0;0;0;6;2;0;0;0;0;24;0;3
Alex/Alex_010908.cha;eng;Providence;CHI;21;male;.;.;.;Target_Child;.;.;long;toyplay;TD;158;122;1.713;2.189;50;1.68;2.04;37;344;0.108;25;3.88;0.544;274;478;1755;0.156;0.272;0;0;0;0;6;NA;46;NA;344;0;0;0;0;5;0;0;0;0;0;0;0;70;0;2
Alex/Alex_010922.cha;eng;Providence;CHI;22;male;.;.;.;Target_Child;.;.;long;toyplay;TD;296;218;1.404;1.633;50;1.6;1.74;39;490;0.08;23;5.12;0.213;428;654;1920;0.223;0.341;0;0;0;0;3;NA;50;8;490;0;0;0;2;0;0;1;8;0;0;0;0;62;0;4
Alex/Alex_011006.cha;eng;Providence;CHI;22;male;.;.;.;Target_Child;.;.;long;toyplay;TD;351;300;1.317;1.41;50;1.24;1.3;39;503;0.078;17;5.6;0.123;471;623;1661;0.284;0.375;0;0;0;0;4;NA;50;11;503;0;0;0;0;0;0;0;5;0;0;0;0;32;0;2
Alex/Alex_011024.cha;eng;Providence;CHI;23;male;.;.;.;Target_Child;.;.;long;toyplay;TD;434;315;1.463;1.581;50;1.5;1.88;59;722;0.082;25;4.96;0.115;678;761;2076;0.327;0.367;0;0;0;0;2;NA;50;11;722;0;0;0;1;0;0;1;3;0;0;0;0;44;0;4
Alex/Alex_011103.cha;eng;Providence;CHI;23;male;.;.;.;Target_Child;.;.;long;toyplay;TD;294;235;1.306;1.434;50;1.36;1.52;88;433;0.203;39;13.63;0.19;394;583;1460;0.27;0.399;0;0;0;0;12;NA;50;20;433;0;0;0;1;1;0;1;8;0;0;0;0;38;0;5
Alex/Alex_011117.cha;eng;Providence;CHI;24;male;.;.;.;Target_Child;.;.;long;toyplay;TD;314;291;1.426;1.515;50;1.22;1.24;79;484;0.163;33;8.19;0.217;458;407;1082;0.423;0.376;0;0;0;0;21;NA;50;18;484;0;0;1;0;5;0;30;7;0;1;0;1;26;0;7
Alex/Alex_011127.cha;eng;Providence;CHI;24;male;.;.;.;Target_Child;.;.;long;toyplay;TD;204;176;1.386;1.449;50;1.46;1.56;50;289;0.173;29;10.5;0.147;297;431;958;0.31;0.45;0;0;0;18;4;NA;50;13;289;0;0;0;0;1;0;0;20;0;0;0;0;9;0;3
Alex/Alex_020012.cha;eng;Providence;CHI;24;male;.;.;.;Target_Child;.;.;long;toyplay;TD;192;142;1.387;1.451;50;1.46;1.48;30;260;0.115;15;4.08;0.036;258;408;1376;0.187;0.296;0;0;0;0;2;NA;50;9;260;0;0;0;0;0;0;0;35;0;0;0;0;1;0;2
Alex/Alex_020102.cha;eng;Providence;CHI;25;male;.;.;.;Target_Child;.;.;long;toyplay;TD;215;182;1.747;1.819;50;2.04;2.14;56;386;0.145;28;9.67;0.102;376;400;1041;0.361;0.384;0;0;0;0;7;NA;50;16;386;0;4;1;0;0;0;0;8;1;0;0;0;9;0;5
Alex/Alex_020117.cha;eng;Providence;CHI;26;male;.;.;.;Target_Child;.;.;long;toyplay;TD;196;147;1.605;1.619;50;1.52;1.52;52;291;0.179;23;11.47;0.066;289;257;708;0.408;0.363;0;0;0;0;4;NA;50;10;291;0;0;0;1;0;0;6;8;0;0;0;0;2;0;4
Alex/Alex_020200.cha;eng;Providence;CHI;26;male;.;.;.;Target_Child;.;.;long;toyplay;TD;129;89;2.404;2.775;50;2.72;3.04;56;282;0.199;34;8.87;0.132;268;235;811;0.33;0.29;0;0;0;0;4;NA;50;13;282;0;0;0;35;0;1;0;22;0;0;0;1;14;0;5
Alex/Alex_020217.cha;eng;Providence;CHI;27;male;.;.;.;Target_Child;.;.;long;toyplay;TD;293;236;1.826;1.992;50;1.6;1.62;74;548;0.135;26;18.12;0.174;508;439;1240;0.41;0.354;0;0;0;0;31;NA;50;9;548;0;0;0;0;0;1;0;63;0;0;0;1;40;0;4
Alex/Alex_020300.cha;eng;Providence;CHI;27;male;.;.;.;Target_Child;.;.;long;toyplay;TD;409;328;1.631;1.698;50;1.66;1.76;102;680;0.15;32;20.86;0.1;657;565;1528;0.43;0.37;0;0;0;0;16;NA;50;17;680;0;0;0;6;2;0;3;89;0;0;0;0;22;0;5
Alex/Alex_020314.cha;eng;Providence;CHI;27;male;.;.;.;Target_Child;.;.;long;toyplay;TD;325;256;1.457;1.645;50;1.5;1.78;69;512;0.135;32;14.01;0.194;463;567;1396;0.332;0.406;0;0;0;0;11;NA;50;16;512;0;2;0;12;0;0;0;33;0;0;0;0;49;0;4
Alex/Alex_020326.cha;eng;Providence;CHI;28;male;.;.;.;Target_Child;.;.;long;toyplay;TD;857;775;1.876;2.19;50;1.98;2.02;176;1840;0.096;36;17.27;0.382;1614;949;1766;0.914;0.537;0;0;0;0;50;5.48;50;24;1840;0;2;1;10;0;0;7;131;0;0;0;3;220;0;7
Alex/Alex_020411.cha;eng;Providence;CHI;28;male;.;.;.;Target_Child;.;.;long;toyplay;TD;463;380;1.789;2.061;50;2.18;2.28;152;917;0.166;19;15.53;0.352;819;669;1645;0.498;0.407;1;0;0;0;23;NA;50;21;917;0;0;0;3;0;3;0;13;0;0;0;3;93;0;5
Alex/Alex_020425.cha;eng;Providence;CHI;29;male;.;.;.;Target_Child;.;.;long;toyplay;TD;667;537;2.024;2.214;50;2.66;2.92;155;1371;0.113;24;32.97;0.196;1317;767;1433;0.919;0.535;0;0;0;0;50;5.16;50;23;1371;1;1;1;17;6;0;6;67;3;0;0;8;45;2;11
Alex/Alex_020509.cha;eng;Providence;CHI;29;male;.;.;.;Target_Child;.;.;long;toyplay;TD;637;507;1.986;2.29;50;2.06;2.24;220;1354;0.162;46;45.62;0.267;1329;798;1807;0.735;0.441;18;0;0;49;50;4.18;50;19;1354;7;4;4;32;6;6;5;132;0;12;0;0;65;2;11
Alex/Alex_020523.cha;eng;Providence;CHI;30;male;.;.;.;Target_Child;.;.;long;toyplay;TD;426;313;2.348;2.534;50;3;3.08;190;959;0.198;39;49.55;0.239;931;674;2118;0.44;0.318;0;0;0;0;46;NA;50;25;959;5;10;8;28;3;0;1;59;0;1;0;2;24;1;11
Alex/Alex_020606.cha;eng;Providence;CHI;30;male;.;.;.;Target_Child;.;.;long;toyplay;TD;711;588;2.15;2.337;50;2.36;2.56;243;1566;0.155;31;56.84;0.27;1601;844;1991;0.804;0.424;0;0;0;157;50;4.6;50;24;1566;2;6;13;69;17;5;6;93;1;6;0;1;18;1;13
Alex/Alex_020620.cha;eng;Providence;CHI;31;male;.;.;.;Target_Child;.;.;long;toyplay;TD;517;371;2.588;2.83;50;2.74;2.88;265;1344;0.197;55;56.9;0.381;1295;645;2461;0.526;0.262;0;0;0;0;50;4.98;50;32;1344;4;11;11;22;34;2;15;98;2;4;0;2;37;2;13
Alex/Alex_020705.cha;eng;Providence;CHI;31;male;.;.;.;Target_Child;.;.;long;toyplay;TD;263;158;2.57;2.741;50;2.62;2.8;149;680;0.219;33;42.65;0.255;653;433;2394;0.273;0.181;0;0;0;0;33;NA;50;24;680;0;6;1;6;9;0;4;44;1;1;0;2;26;0;10
Alex/Alex_020724.cha;eng;Providence;CHI;32;male;.;.;.;Target_Child;.;.;long;toyplay;TD;270;117;3.376;3.761;50;3.9;4.6;170;983;0.173;32;51.79;0.411;963;444;2633;0.366;0.169;0;0;0;5;27;NA;50;35;983;5;23;2;18;3;0;0;63;0;1;0;3;21;3;10
Alex/Alex_020810.cha;eng;Providence;CHI;32;male;.;.;.;Target_Child;.;.;long;toyplay;TD;428;279;2.265;2.452;50;2.56;2.66;219;1034;0.212;45;56.15;0.339;997;559;1997;0.499;0.28;0;0;0;0;50;4.92;50;31;1034;4;19;3;22;12;0;6;66;4;3;2;1;26;2;13
Alex/Alex_020816.cha;eng;Providence;CHI;33;male;.;.;.;Target_Child;.;.;long;toyplay;TD;470;340;2.097;2.303;50;1.68;1.9;184;1101;0.167;38;34.37;0.438;1039;700;1866;0.557;0.375;0;0;0;1;50;7.92;50;20;1101;4;12;4;20;0;0;7;32;1;2;0;1;56;1;11
Alex/Alex_020828.cha;eng;Providence;CHI;33;male;.;.;.;Target_Child;.;.;long;toyplay;TD;392;294;2.282;2.473;50;2.86;2.94;217;932;0.233;44;72.18;0.296;893;536;2061;0.433;0.26;0;0;0;0;41;NA;50;25;932;3;4;7;10;1;0;2;48;2;1;0;1;34;0;11
Alex/Alex_020913.cha;eng;Providence;CHI;33;male;.;.;.;Target_Child;.;.;long;toyplay;TD;534;375;2.243;2.483;50;2.22;2.78;241;1265;0.191;33;50.56;0.38;1199;768;1936;0.619;0.397;0;0;0;3;50;6.62;50;24;1265;6;23;14;38;3;5;7;68;2;7;1;1;63;1;14
Alex/Alex_020926.cha;eng;Providence;CHI;34;male;.;.;.;Target_Child;.;.;long;toyplay;TD;553;379;1.931;2.327;50;2.28;2.56;258;1282;0.201;43;39.18;0.456;1198;791;2134;0.561;0.371;0;0;0;50;50;5.86;50;29;1282;11;9;12;45;8;2;5;56;2;7;0;1;97;7;13
Alex/Alex_021011.cha;eng;Providence;CHI;34;male;.;.;.;Target_Child;.;.;long;toyplay;TD;447;298;2.587;2.876;50;3;3.42;169;1221;0.138;42;33.18;0.519;1156;611;1968;0.587;0.31;0;0;0;17;50;5.66;50;40;1221;13;13;5;9;8;0;11;30;0;20;0;1;54;3;11
Alex/Alex_021025.cha;eng;Providence;CHI;35;male;.;.;.;Target_Child;.;.;long;toyplay;TD;434;348;2.698;2.914;50;2.6;2.96;251;1273;0.197;49;55.9;0.486;1224;537;1673;0.732;0.321;0;0;0;0;50;5.7;50;37;1273;6;3;3;13;7;0;27;71;2;7;2;6;35;3;13
Alex/Alex_021108.cha;eng;Providence;CHI;35;male;.;.;.;Target_Child;.;.;long;toyplay;TD;543;389;2.55;2.848;50;2.08;2.34;293;1412;0.208;43;38.68;0.473;1364;751;2364;0.577;0.318;0;0;0;0;50;6.06;50;21;1412;17;4;5;37;6;3;34;78;1;19;0;8;35;5;13
Alex/Alex_021122.cha;eng;Providence;CHI;36;male;.;.;.;Target_Child;.;.;long;toyplay;TD;426;333;2.072;2.252;50;2.1;2.52;245;944;0.26;34;55.17;0.289;918;661;2427;0.378;0.272;1;0;0;2;44;NA;50;26;944;8;17;31;23;1;0;10;100;4;3;0;1;22;1;12
Alex/Alex_030006.cha;eng;Providence;CHI;36;male;.;.;.;Target_Child;.;.;long;toyplay;TD;620;417;2.707;3.096;50;2.66;3.12;303;1812;0.167;39;47.71;0.558;1719;784;2326;0.739;0.337;0;0;0;11;50;6.84;50;27;1812;10;33;25;42;8;2;23;87;1;67;2;9;86;6;14
Alex/Alex_030103.cha;eng;Providence;CHI;37;male;.;.;.;Target_Child;.;.;long;toyplay;TD;408;295;2.22;2.597;50;2.36;2.74;217;1057;0.205;36;42.35;0.471;996;556;1880;0.53;0.296;0;0;0;17;50;4.78;50;26;1057;11;9;5;34;2;13;16;95;5;8;1;4;71;4;14
Alex/Alex_030119.cha;eng;Providence;CHI;38;male;.;.;.;Target_Child;.;.;long;toyplay;TD;627;473;2.812;3.205;50;2.62;2.96;304;1938;0.157;54;49.03;0.478;2086;788;2836;0.736;0.278;0;0;0;113;50;5.66;50;41;1938;45;23;23;50;40;12;19;108;2;4;1;7;62;21;14
Alex/Alex_030200.cha;eng;Providence;CHI;38;male;.;.;.;Target_Child;.;.;long;toyplay;TD;546;405;2.889;3.116;50;3.74;4.06;219;1696;0.129;51;38.15;0.419;1739;714;2136;0.814;0.334;0;0;0;112;50;4.54;50;38;1696;9;9;2;24;26;0;5;138;0;2;2;2;55;4;12
Alex/Alex_030214.cha;eng;Providence;CHI;38;male;.;.;.;Target_Child;.;.;long;toyplay;TD;509;418;2.459;2.663;50;2.6;2.88;241;1382;0.174;57;61.12;0.536;1338;615;1634;0.819;0.376;0;0;0;0;50;5.78;50;48;1382;13;20;5;24;9;0;17;83;0;19;1;5;27;1;12
Alex/Alex_030301.cha;eng;Providence;CHI;39;male;.;.;.;Target_Child;.;.;long;toyplay;TD;437;314;2.462;2.828;50;1.72;2;290;1166;0.249;48;49.47;0.398;1117;722;2447;0.456;0.295;0;0;0;33;50;4.74;50;27;1166;12;5;2;19;7;1;6;90;5;6;2;0;72;2;13
Alex/Alex_030313.cha;eng;Providence;CHI;39;male;.;.;.;Target_Child;.;.;long;toyplay;TD;388;287;2.707;2.979;50;2.8;3.02;184;1108;0.166;37;46.55;0.518;1068;479;1779;0.6;0.269;1;0;0;17;50;5.74;50;39;1108;5;1;6;24;4;11;9;69;9;3;0;5;21;4;13
Alex/Alex_030327.cha;eng;Providence;CHI;40;male;.;.;.;Target_Child;.;.;long;toyplay;TD;466;310;2.49;2.713;50;2.04;2.2;211;1298;0.163;50;41.26;0.451;1254;686;1883;0.666;0.364;0;0;0;33;50;7.1;50;27;1298;3;0;0;15;1;6;17;65;0;3;0;3;57;2;10
Alex/Alex_030410.cha;eng;Providence;CHI;40;male;.;.;.;Target_Child;.;.;long;toyplay;TD;529;428;2.245;2.498;50;2.4;2.82;249;1275;0.195;31;52.67;0.291;1259;769;1870;0.673;0.411;0;0;0;40;50;4.82;50;32;1275;4;4;4;32;15;2;18;86;2;3;0;4;34;3;13
Alex/Alex_030424.cha;eng;Providence;CHI;41;male;.;.;.;Target_Child;.;.;long;toyplay;TD;470;309;3.327;3.783;50;3.12;3.66;253;1668;0.152;43;43.58;0.649;1641;610;2023;0.811;0.302;0;0;0;100;50;7.28;50;45;1668;7;9;5;59;5;3;15;124;6;0;1;5;63;8;13
Alex/Alex_030516.cha;eng;Providence;CHI;42;male;.;.;.;Target_Child;.;.;long;toyplay;TD;773;559;3.02;3.299;50;3.24;3.46;279;2380;0.117;46;39.92;0.596;2300;1145;2635;0.873;0.435;0;0;0;33;50;6.1;50;35;2380;9;9;32;54;7;1;12;105;2;12;0;8;48;4;13
Ethan/Ethan_001104.cha;eng;Providence;CHI;11;male;.;.;.;Target_Child;.;.;long;toyplay;TD;1;1;1;1;1;NA;NA;1;1;1;NA;NA;0;1;3;11;0.095;0.285;0;0;0;0;0;NA;1;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ethan/Ethan_001121.cha;eng;Providence;CHI;12;male;.;.;.;Target_Child;.;.;long;toyplay;TD;36;34;1.118;1.176;34;NA;NA;16;41;0.39;NA;NA;0;41;76;207;0.198;0.367;0;0;0;0;0;NA;19;NA;41;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
Ethan/Ethan_010006.cha;eng;Providence;CHI;12;male;.;.;.;Target_Child;.;.;long;toyplay;TD;12;10;1.1;1.1;10;NA;NA;10;13;0.769;NA;NA;0.167;13;109;287;0.045;0.379;0;0;0;0;0;NA;9;NA;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ethan/Ethan_010021.cha;eng;Providence;CHI;13;male;.;.;.;Target_Child;.;.;long;toyplay;TD;182;156;1.353;1.404;50;1.4;1.44;44;239;0.184;31;7.98;0.071;237;261;646;0.367;0.404;0;0;0;0;3;NA;50;6;239;0;0;0;1;1;0;0;12;0;0;0;0;1;1;5
Ethan/Ethan_010105.cha;eng;Providence;CHI;13;male;.;.;.;Target_Child;.;.;long;toyplay;TD;172;161;1.118;1.161;50;1.12;1.18;47;191;0.246;32;12.51;0.023;191;279;788;0.242;0.354;0;0;0;0;0;NA;50;6;191;0;0;0;5;0;0;0;3;0;0;0;0;0;0;2
Ethan/Ethan_010117.cha;eng;Providence;CHI;14;male;.;.;.;Target_Child;.;.;long;toyplay;TD;130;119;1.05;1.168;50;1.08;1.24;39;137;0.285;31;11.88;0.008;137;628;885;0.155;0.71;0;0;0;0;0;NA;47;NA;137;0;0;2;8;0;0;0;1;0;0;0;0;0;0;3
Ethan/Ethan_010201.cha;eng;Providence;CHI;14;male;.;.;.;Target_Child;.;.;long;toyplay;TD;115;114;1.035;1.175;50;1.02;1.16;33;120;0.275;29;7.85;0.052;120;325;1068;0.112;0.304;0;0;0;0;0;NA;35;NA;120;0;0;0;4;5;0;0;0;0;0;0;0;0;0;2
Ethan/Ethan_010218.cha;eng;Providence;CHI;15;male;.;.;.;Target_Child;.;.;long;toyplay;TD;293;285;1.06;1.179;50;1.02;1.14;94;310;0.303;30;35.31;0.034;310;585;1301;0.238;0.45;0;0;0;0;0;NA;50;4;310;4;10;3;19;2;0;0;1;0;0;0;0;0;0;6
Ethan/Ethan_010228.cha;eng;Providence;CHI;15;male;.;.;.;Target_Child;.;.;long;toyplay;TD;337;306;1.183;1.255;50;1.18;1.34;126;399;0.316;39;46.97;0.059;397;509;1718;0.231;0.296;0;0;0;0;5;NA;50;9;399;2;1;1;4;0;0;0;6;0;0;0;0;1;1;7
Ethan/Ethan_010315.cha;eng;Providence;CHI;16;male;.;.;.;Target_Child;.;.;long;toyplay;TD;454;399;1.471;1.584;50;1.6;1.8;155;656;0.236;42;57.53;0.123;656;659;2132;0.308;0.309;0;0;0;0;23;NA;50;17;656;12;3;2;16;1;2;1;4;0;2;0;0;0;0;9
Ethan/Ethan_010400.cha;eng;Providence;CHI;16;male;.;.;.;Target_Child;.;.;long;toyplay;TD;464;418;1.529;1.629;50;1.38;1.44;171;713;0.24;47;60.35;0.116;711;625;2057;0.346;0.304;0;0;0;0;23;NA;50;11;713;1;1;1;20;16;0;1;7;0;2;0;0;0;0;8
Ethan/Ethan_010411.cha;eng;Providence;CHI;16;male;.;.;.;Target_Child;.;.;long;toyplay;TD;343;277;1.736;1.903;50;1.52;1.66;130;590;0.22;35;40.63;0.134;589;503;1995;0.295;0.252;0;0;0;0;26;NA;50;10;590;3;15;0;22;8;0;0;8;7;1;0;1;0;1;9
Ethan/Ethan_010426.cha;eng;Providence;CHI;17;male;.;.;.;Target_Child;.;.;long;toyplay;TD;244;202;1.589;1.911;50;1.48;1.76;130;379;0.343;47;46.08;0.078;377;359;1274;0.296;0.282;0;0;0;0;16;NA;50;16;379;14;1;13;37;0;0;0;9;0;2;1;0;1;1;9
Ethan/Ethan_010517.cha;eng;Providence;CHI;18;male;.;.;.;Target_Child;.;.;long;toyplay;TD;417;331;1.843;2.03;50;2.1;2.22;205;771;0.266;36;91.63;0.211;769;592;2158;0.356;0.274;0;0;0;0;37;NA;50;15;771;8;6;17;33;6;1;2;8;0;2;0;0;1;0;10
Ethan/Ethan_010602.cha;eng;Providence;CHI;18;male;.;.;.;Target_Child;.;.;long;toyplay;TD;214;178;1.764;1.865;50;1.84;1.96;114;371;0.307;42;63.55;0.196;370;693;1751;0.211;0.396;0;0;0;0;16;NA;50;20;371;0;0;4;3;2;1;0;12;1;0;1;1;1;0;9
Ethan/Ethan_010620.cha;eng;Providence;CHI;19;male;.;.;.;Target_Child;.;.;long;toyplay;TD;583;496;2.012;2.306;50;1.94;2.38;245;1161;0.211;50;86.47;0.178;1161;769;2088;0.556;0.368;0;0;0;0;49;NA;50;26;1161;18;34;9;65;2;8;6;43;22;5;0;0;0;0;10
Ethan/Ethan_010700.cha;eng;Providence;CHI;19;male;.;.;.;Target_Child;.;.;long;toyplay;TD;335;272;2.202;2.379;50;1.7;1.8;177;727;0.243;43;62.35;0.233;718;514;1999;0.359;0.257;0;0;0;0;47;NA;50;24;727;4;11;38;11;5;2;1;62;1;3;0;1;6;1;13
Ethan/Ethan_010714.cha;eng;Providence;CHI;19;male;.;.;.;Target_Child;.;.;long;toyplay;TD;332;287;2.063;2.443;50;2.18;2.56;204;701;0.291;37;59.47;0.28;672;444;1968;0.341;0.226;0;0;0;3;50;6.12;50;23;701;8;15;1;44;3;3;0;19;0;8;0;1;14;15;11
Ethan/Ethan_010726.cha;eng;Providence;CHI;20;male;.;.;.;Target_Child;.;.;long;toyplay;TD;360;280;1.886;2.064;50;2.14;2.4;203;703;0.289;44;73.84;0.336;687;455;1900;0.362;0.239;0;0;0;0;50;3.82;50;26;703;16;7;10;13;6;0;7;43;1;2;0;2;16;0;11
Ethan/Ethan_010804.cha;eng;Providence;CHI;20;male;.;.;.;Target_Child;.;.;long;toyplay;TD;339;214;2.154;2.621;50;2;2.44;194;741;0.262;50;58.51;0.348;719;537;2468;0.291;0.218;0;0;0;0;39;NA;50;26;741;28;14;1;28;5;0;10;28;2;9;0;4;15;1;12
Ethan/Ethan_010820.cha;eng;Providence;CHI;21;male;.;.;.;Target_Child;.;.;long;toyplay;TD;202;94;2.053;2.34;50;1.98;2.3;178;446;0.399;64;78.64;0.297;445;284;1837;0.242;0.155;0;0;0;12;20;NA;50;36;446;14;4;3;15;7;1;2;24;0;3;1;3;8;2;13
Ethan/Ethan_010904.cha;eng;Providence;CHI;21;male;.;.;.;Target_Child;.;.;long;toyplay;TD;151;97;2.557;2.866;50;2.4;2.68;167;393;0.425;47;61.46;0.404;384;196;1159;0.331;0.169;0;0;0;0;28;NA;50;31;393;4;5;2;17;6;1;6;46;3;5;0;3;8;0;12
