File;Language;Corpus;Code;Age(Month);Sex;Group;Race;SES;Role;Education;Custom_field;Design;Activity;Group;Total_Utts;MLU_Utts;MLU_Words;MLU_Morphemes;MLU50_Utts;MLU50_Words;MLU50_Morphemes;FREQ_types;FREQ_tokens;FREQ_TTR;NDW_100;VOCD_D_optimum_average;Verbs_Utt;TD_Words;TD_Utts;TD_Time_(secs);TD_Words_Time;TD_Utts_Time;Word_Errors;Utt_Errors;retracing;repetition;DSS_Utts;DSS;IPSyn_Utts;IPSyn_Total;mor_Words;*-PRESP;in;on;*-PL;irr-PAST;*-POSS;u-cop;det:art;*-PAST;*-3S;irr-3S;u-aux;c-cop;c-aux;Total_non_zero_mors
Ethan/Ethan_010918.cha;eng;Providence;CHI;22;male;.;.;.;Target_Child;.;.;long;toyplay;TD;36;18;2.611;2.778;18;NA;NA;52;100;0.52;52;31.36;0.417;99;54;286;0.346;0.189;0;0;0;0;1;NA;34;NA;100;2;0;3;2;0;0;1;5;0;0;0;0;0;0;5
Ethan/Ethan_010926.cha;eng;Providence;CHI;22;male;.;.;.;Target_Child;.;.;long;toyplay;TD;288;168;2.583;2.982;50;2.72;3.22;243;805;0.302;44;56.17;0.497;767;434;2136;0.359;0.203;0;0;0;0;50;6.64;50;35;805;21;13;10;17;14;1;18;72;1;18;0;1;29;1;13
Ethan/Ethan_011011.cha;eng;Providence;CHI;22;male;.;.;.;Target_Child;.;.;long;toyplay;TD;331;167;3.06;3.623;50;3.26;3.96;272;1055;0.258;44;45.16;0.644;988;462;1954;0.506;0.236;1;0;0;0;50;5.62;50;33;1055;30;14;5;29;31;3;14;94;10;9;3;5;39;18;14
Ethan/Ethan_011023.cha;eng;Providence;CHI;23;male;.;.;.;Target_Child;.;.;long;toyplay;TD;301;150;2.62;2.853;50;2.58;2.82;235;916;0.257;52;59.73;0.581;885;445;1376;0.643;0.323;0;0;0;0;44;NA;50;37;916;13;4;13;6;17;0;18;98;3;5;5;7;19;3;13
Ethan/Ethan_011110.cha;eng;Providence;CHI;23;male;.;.;.;Target_Child;.;.;long;toyplay;TD;186;122;2.902;3.279;50;3.18;3.62;166;561;0.296;49;49.6;0.522;546;263;1117;0.489;0.235;0;0;0;0;46;NA;50;31;561;3;9;3;9;9;1;3;67;6;8;1;7;7;1;14
Ethan/Ethan_011121.cha;eng;Providence;CHI;24;male;.;.;.;Target_Child;.;.;long;toyplay;TD;274;178;2.803;3.326;50;2.72;3.14;219;782;0.28;54;62.53;0.46;751;452;1956;0.384;0.231;0;0;0;0;50;7.2;50;33;782;17;5;4;15;21;3;13;74;4;12;0;3;16;6;13
Ethan/Ethan_020007.cha;eng;Providence;CHI;24;male;.;.;.;Target_Child;.;.;long;toyplay;TD;100;72;2.694;3.014;50;2.46;2.68;83;272;0.305;36;25.49;0.53;258;161;774;0.333;0.208;0;0;0;0;23;NA;50;26;272;1;1;4;2;4;0;3;28;0;3;0;6;13;0;10
Ethan/Ethan_020025.cha;eng;Providence;CHI;25;male;.;.;.;Target_Child;.;.;long;toyplay;TD;246;113;2.593;2.929;50;2.2;2.38;191;638;0.299;54;66.04;0.35;627;360;1701;0.369;0.212;0;0;0;0;25;NA;50;33;638;16;10;15;13;5;0;13;55;0;8;1;8;7;2;12
Ethan/Ethan_020122.cha;eng;Providence;CHI;26;male;.;.;.;Target_Child;.;.;long;toyplay;TD;292;148;3.412;4.02;50;3.28;3.72;228;1056;0.216;46;40.51;0.668;978;510;2238;0.437;0.228;0;0;0;0;50;5.82;50;51;1056;33;6;10;21;35;2;27;85;9;19;6;11;34;21;14
Ethan/Ethan_020208.cha;eng;Providence;CHI;26;male;.;.;.;Target_Child;.;.;long;toyplay;TD;183;117;2.513;2.94;50;2.56;3.06;161;468;0.344;52;56.35;0.503;431;322;918;0.47;0.351;0;0;0;0;37;NA;50;32;468;14;5;4;8;8;1;13;30;3;1;0;3;11;14;13
Ethan/Ethan_020222.cha;eng;Providence;CHI;27;male;.;.;.;Target_Child;.;.;long;toyplay;TD;253;164;3.134;3.634;50;2.8;3.14;169;766;0.221;49;48.83;0.534;721;481;1395;0.517;0.345;0;0;0;0;50;6.96;50;36;766;12;11;0;27;33;0;28;59;2;8;2;1;21;9;12
Ethan/Ethan_020319.cha;eng;Providence;CHI;28;male;.;.;.;Target_Child;.;.;long;toyplay;TD;218;138;2.681;3.196;50;2.94;3.42;186;590;0.315;52;70.28;0.482;560;425;1091;0.513;0.39;0;0;0;0;50;5.26;50;35;590;8;8;7;30;8;0;9;28;6;7;1;4;23;3;13
Ethan/Ethan_020402.cha;eng;Providence;CHI;28;male;.;.;.;Target_Child;.;.;long;toyplay;TD;280;161;3.64;4.143;50;2.94;3.4;283;1076;0.263;50;69.45;0.707;1023;466;1423;0.719;0.327;0;0;0;0;50;8.28;50;44;1076;22;13;4;16;37;2;16;81;11;11;3;5;29;9;14
Ethan/Ethan_020419.cha;eng;Providence;CHI;29;male;.;.;.;Target_Child;.;.;long;toyplay;TD;306;193;2.99;3.497;50;2.94;3.4;247;961;0.257;52;49.94;0.693;892;467;1856;0.481;0.252;0;0;0;0;50;6;50;41;961;21;5;4;5;22;1;24;54;3;12;11;5;34;17;14
Ethan/Ethan_020500.cha;eng;Providence;CHI;29;male;.;.;.;Target_Child;.;.;long;toyplay;TD;309;175;3.2;3.674;50;3;3.4;233;1023;0.228;49;53.53;0.667;958;482;1558;0.615;0.309;0;0;0;0;50;8.06;50;37;1023;17;5;6;28;19;1;21;75;5;12;12;7;41;10;14
Ethan/Ethan_020515.cha;eng;Providence;CHI;30;male;.;.;.;Target_Child;.;.;long;toyplay;TD;279;178;3.174;3.68;50;3.24;3.92;243;894;0.272;47;64.44;0.595;834;536;1633;0.511;0.328;0;0;0;0;50;6.08;50;37;894;15;8;6;15;25;4;27;75;9;3;12;2;29;8;14
Ethan/Ethan_020526.cha;eng;Providence;CHI;30;male;.;.;.;Target_Child;.;.;long;toyplay;TD;214;155;3.155;3.755;50;3.14;3.64;207;725;0.286;52;59.75;0.603;670;283;1244;0.538;0.227;0;0;0;0;50;6.82;50;44;725;16;8;1;20;15;8;11;39;5;5;8;11;26;10;14
Ethan/Ethan_020611.cha;eng;Providence;CHI;30;male;.;.;.;Target_Child;.;.;long;toyplay;TD;288;141;3.362;3.723;50;3.56;3.8;233;935;0.249;24;57.43;0.597;890;519;1912;0.465;0.271;0;0;0;0;50;5.5;50;45;935;13;9;6;18;20;0;14;71;10;6;3;2;31;7;13
Ethan/Ethan_020624.cha;eng;Providence;CHI;31;male;.;.;.;Target_Child;.;.;long;toyplay;TD;221;121;3.298;3.678;50;2.98;3.34;237;748;0.317;60;77.02;0.525;731;328;1136;0.643;0.289;0;0;0;3;45;NA;50;44;748;19;13;8;14;20;0;11;59;3;8;3;9;8;6;13
Ethan/Ethan_020709.cha;eng;Providence;CHI;31;male;.;.;.;Target_Child;.;.;long;toyplay;TD;297;227;2.912;3.282;50;3.16;3.7;265;927;0.286;63;67.07;0.569;890;469;1574;0.565;0.298;1;0;0;0;50;6.42;50;49;927;15;11;5;26;17;3;29;73;3;5;1;6;27;3;14
Ethan/Ethan_020725.cha;eng;Providence;CHI;32;male;.;.;.;Target_Child;.;.;long;toyplay;TD;310;199;3.191;3.749;50;2.94;3.36;271;1018;0.266;50;70.38;0.635;968;440;1281;0.756;0.343;0;0;0;0;50;5.78;50;40;1018;11;14;8;31;16;1;14;66;21;13;3;7;26;12;14
Ethan/Ethan_020810.cha;eng;Providence;CHI;32;male;.;.;.;Target_Child;.;.;long;toyplay;TD;330;246;2.524;2.862;50;2.12;2.48;235;908;0.259;53;64.04;0.491;856;571;1482;0.577;0.385;0;0;0;0;50;6.7;50;37;908;9;6;7;15;9;2;17;57;6;9;7;3;40;2;14
Ethan/Ethan_020900.cha;eng;Providence;CHI;33;male;.;.;.;Target_Child;.;.;long;toyplay;TD;504;341;3.557;4.038;50;3.42;3.78;323;1795;0.18;51;45.02;0.667;1695;631;2065;0.821;0.306;1;0;0;0;50;7.66;50;45;1795;28;21;6;37;38;2;62;146;6;22;40;21;64;24;14
Ethan/Ethan_020907.cha;eng;Providence;CHI;33;male;.;.;.;Target_Child;.;.;long;toyplay;TD;339;163;3.356;3.773;50;3.06;3.42;235;1120;0.21;52;49.92;0.652;1078;580;1861;0.579;0.312;1;0;0;0;50;5.48;50;40;1120;13;19;25;20;23;1;18;90;4;23;15;14;25;8;14
Ethan/Ethan_020920.cha;eng;Providence;CHI;34;male;.;.;.;Target_Child;.;.;long;toyplay;TD;347;158;3.557;4.222;50;3.1;3.68;291;1197;0.243;45;62.07;0.628;1137;537;2116;0.537;0.254;0;0;0;1;50;7.98;50;49;1197;50;21;14;20;23;0;20;99;12;21;9;7;35;23;13
Ethan/Ethan_021005.cha;eng;Providence;CHI;34;male;.;.;.;Target_Child;.;.;long;toyplay;TD;445;197;3.264;3.772;50;2.94;3.6;276;1435;0.192;49;42.83;0.575;1374;765;2267;0.606;0.338;0;0;0;0;50;6.64;50;29;1435;65;1;8;19;29;8;24;174;8;7;10;17;29;17;14
Ethan/Ethan_021018.cha;eng;Providence;CHI;35;male;.;.;.;Target_Child;.;.;long;toyplay;TD;371;192;3.271;3.859;50;2.64;3.2;244;1209;0.202;53;54.87;0.606;1132;550;2088;0.542;0.263;0;0;0;0;50;6.12;50;28;1209;24;3;5;31;9;11;19;91;4;9;7;7;56;11;14
Ethan/Ethan_021101.cha;eng;Providence;CHI;35;male;.;.;.;Target_Child;.;.;long;toyplay;TD;320;160;2.944;3.525;50;2.92;3.58;265;935;0.283;58;68.82;0.553;880;521;1867;0.471;0.279;0;0;0;1;50;5.4;50;35;935;22;1;5;32;9;1;22;72;8;7;10;3;41;9;14
Lily/Lily_010102.cha;eng;Providence;CHI;13;female;.;.;.;Target_Child;.;.;long;toyplay;TD;37;37;1;1.514;37;NA;NA;12;37;0.324;NA;NA;0.054;37;148;236;0.157;0.627;0;0;0;0;0;NA;11;NA;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010117.cha;eng;Providence;CHI;14;female;.;.;.;Target_Child;.;.;long;toyplay;TD;70;67;1;1.149;50;1;1.2;19;70;0.271;NA;5.64;0.043;70;292;564;0.124;0.518;0;0;0;0;0;NA;21;NA;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010202.cha;eng;Providence;CHI;14;female;.;.;.;Target_Child;.;.;long;toyplay;TD;23;23;1;1.304;23;NA;NA;12;23;0.522;NA;NA;0;23;233;510;0.045;0.457;0;0;0;0;0;NA;11;NA;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010213.cha;eng;Providence;CHI;14;female;.;.;.;Target_Child;.;.;long;toyplay;TD;20;20;1;1.25;20;NA;NA;12;20;0.6;NA;NA;0;20;180;441;0.045;0.408;0;0;0;0;0;NA;12;NA;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010228.cha;eng;Providence;CHI;15;female;.;.;.;Target_Child;.;.;long;toyplay;TD;8;7;2;2.429;7;NA;NA;13;16;0.812;NA;NA;0.25;15;478;956;0.016;0.5;0;0;0;0;1;NA;6;NA;16;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
Lily/Lily_010313.cha;eng;Providence;CHI;15;female;.;.;.;Target_Child;.;.;long;toyplay;TD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lily/Lily_010323.cha;eng;Providence;CHI;16;female;.;.;.;Target_Child;.;.;long;toyplay;TD;18;17;1;1.176;17;NA;NA;7;18;0.389;NA;NA;0;18;389;937;0.019;0.415;0;0;0;0;0;NA;6;NA;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010326.cha;eng;Providence;CHI;16;female;.;.;.;Target_Child;.;.;long;toyplay;TD;5;5;1;1;5;NA;NA;4;5;0.8;NA;NA;0;5;731;1246;0.004;0.587;0;0;0;0;0;NA;3;NA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010423.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;30;27;1.111;1.222;27;NA;NA;10;33;0.303;NA;NA;0.033;33;380;935;0.035;0.407;0;0;0;0;1;NA;7;NA;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010508.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;39;39;1.103;1.333;39;NA;NA;12;43;0.279;NA;NA;0.051;43;476;1216;0.035;0.391;0;0;0;0;1;NA;10;NA;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010521.cha;eng;Providence;CHI;18;female;.;.;.;Target_Child;.;.;long;toyplay;TD;52;50;1.04;1.34;50;1.04;1.34;21;54;0.389;NA;6.93;0.038;54;533;1198;0.045;0.445;0;0;0;0;1;NA;18;NA;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Lily/Lily_010611.cha;eng;Providence;CHI;18;female;.;.;.;Target_Child;.;.;long;toyplay;TD;61;58;1.155;1.328;50;1.18;1.38;18;70;0.257;NA;3.55;0.213;70;658;1641;0.043;0.401;0;0;0;0;1;NA;20;NA;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lily/Lily_010618.cha;eng;Providence;CHI;19;female;.;.;.;Target_Child;.;.;long;toyplay;TD;109;97;1.32;1.464;50;1.3;1.5;40;146;0.274;35;13.35;0.101;141;563;1461;0.097;0.385;0;0;0;0;3;NA;35;NA;146;0;0;0;0;0;0;0;4;0;0;0;0;1;3;3
Lily/Lily_010701.cha;eng;Providence;CHI;19;female;.;.;.;Target_Child;.;.;long;toyplay;TD;68;65;1.031;1.138;50;1.04;1.16;25;71;0.352;NA;8.52;0.015;70;463;1049;0.067;0.441;0;0;0;0;1;NA;24;NA;71;0;0;0;2;0;0;0;0;0;0;0;0;1;0;2
Lily/Lily_010719.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;287;270;1.07;1.159;50;1.04;1.1;89;308;0.289;54;45.11;0.052;306;656;1652;0.185;0.397;0;0;0;0;3;NA;50;4;308;0;0;0;9;2;0;0;1;0;1;0;1;1;1;7
Lily/Lily_010803.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;234;151;1.046;1.166;50;1.02;1.22;75;271;0.277;46;21.79;0.017;269;624;1774;0.152;0.352;0;0;0;0;0;NA;50;8;271;0;0;0;14;0;0;1;2;0;0;0;0;2;0;4
Lily/Lily_010814.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;421;248;1.157;1.274;50;1;1.22;111;553;0.201;59;35.2;0.038;553;651;1833;0.302;0.355;0;0;0;0;2;NA;50;4;553;1;0;2;42;0;2;0;1;0;7;0;0;0;0;6
Lily/Lily_010827.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;328;207;1.309;1.498;50;1.14;1.52;152;448;0.339;70;69.73;0.055;445;528;1528;0.291;0.346;0;0;0;0;3;NA;50;9;448;0;1;0;35;0;2;1;29;0;3;0;0;2;1;8
Lily/Lily_010912.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;331;225;1.209;1.458;50;1.06;1.34;157;425;0.369;71;65.53;0.048;421;549;1653;0.255;0.332;0;0;0;0;2;NA;50;7;425;0;0;0;46;1;9;1;12;0;4;0;0;2;2;8
Lily/Lily_010925.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;368;242;1.525;1.649;50;1.5;1.56;166;611;0.272;35;50.03;0.082;604;572;2053;0.294;0.279;0;0;0;0;12;NA;50;17;611;2;0;0;16;1;4;2;26;0;7;0;1;6;1;10
Lily/Lily_011009.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;456;360;1.883;2.139;50;2;2.22;210;945;0.222;39;31.37;0.197;901;630;1776;0.507;0.355;7;0;0;1;44;NA;50;27;945;12;8;13;33;3;5;19;95;0;4;1;7;42;3;13
Lily/Lily_011022.cha;eng;Providence;CHI;23;female;.;.;.;Target_Child;.;.;long;toyplay;TD;430;331;1.888;2.133;50;2.32;2.6;228;898;0.254;34;41.75;0.244;838;595;2067;0.405;0.288;0;0;0;0;50;4.2;50;30;898;7;8;7;23;5;6;2;38;0;10;1;0;58;1;12
Lily/Lily_011107.cha;eng;Providence;CHI;23;female;.;.;.;Target_Child;.;.;long;toyplay;TD;350;283;1.961;2.124;50;1.64;1.68;223;820;0.272;32;30.52;0.137;803;429;1264;0.635;0.339;0;0;0;0;20;NA;50;33;820;7;16;11;13;3;1;1;123;2;3;8;3;14;1;14
Lily/Lily_011126.cha;eng;Providence;CHI;24;female;.;.;.;Target_Child;.;.;long;toyplay;TD;511;418;1.835;2.043;50;1.82;2.04;250;1013;0.247;54;47.04;0.241;965;652;1667;0.579;0.391;0;0;0;0;50;4.92;50;25;1013;4;11;5;15;2;9;11;86;4;4;3;4;32;3;14
Lily/Lily_020004.cha;eng;Providence;CHI;24;female;.;.;.;Target_Child;.;.;long;toyplay;TD;335;283;2.032;2.272;50;1.86;2.08;195;722;0.27;56;48.97;0.242;688;459;1611;0.427;0.285;0;0;0;0;49;NA;50;21;722;7;3;6;23;6;3;7;58;2;6;1;0;28;5;13
Lily/Lily_020011.cha;eng;Providence;CHI;24;female;.;.;.;Target_Child;.;.;long;toyplay;TD;475;373;2.046;2.26;50;2.34;2.52;305;1027;0.297;55;51.53;0.24;1005;667;2318;0.433;0.288;0;0;0;0;50;4.66;50;32;1027;12;8;2;29;4;6;16;134;3;10;2;6;18;1;14
Lily/Lily_020023.cha;eng;Providence;CHI;25;female;.;.;.;Target_Child;.;.;long;toyplay;TD;434;344;2.093;2.323;50;2.24;2.48;270;966;0.28;60;45.19;0.217;936;505;1476;0.634;0.342;0;0;0;0;50;4.86;50;34;966;9;5;6;27;8;2;11;108;1;3;0;3;24;2;13
Lily/Lily_020101.cha;eng;Providence;CHI;25;female;.;.;.;Target_Child;.;.;long;toyplay;TD;337;248;2.145;2.327;50;2.54;2.68;248;799;0.31;63;60.12;0.329;768;426;1261;0.609;0.338;0;0;0;0;40;NA;50;40;799;6;3;4;24;9;1;8;47;1;2;0;1;10;1;13
Lily/Lily_020108.cha;eng;Providence;CHI;25;female;.;.;.;Target_Child;.;.;long;toyplay;TD;338;275;2.015;2.218;50;2.32;2.62;211;726;0.291;43;41.81;0.213;703;431;1217;0.578;0.354;0;0;0;0;45;NA;50;35;726;7;5;8;23;0;5;15;85;3;7;0;2;19;2;12
Lily/Lily_020115.cha;eng;Providence;CHI;26;female;.;.;.;Target_Child;.;.;long;toyplay;TD;428;347;2.568;2.836;50;2.2;2.5;302;1219;0.248;53;52.96;0.348;1180;495;1504;0.784;0.329;0;0;0;0;50;6.16;50;37;1219;35;18;12;24;18;1;12;73;1;9;8;8;17;12;14
Lily/Lily_020123.cha;eng;Providence;CHI;26;female;.;.;.;Target_Child;.;.;long;toyplay;TD;361;306;2.399;2.627;50;2.36;2.74;272;894;0.304;43;48.59;0.244;875;443;1326;0.66;0.334;0;0;0;0;48;NA;50;39;894;12;2;10;36;4;0;7;41;0;2;2;0;8;6;11
Lily/Lily_020201.cha;eng;Providence;CHI;26;female;.;.;.;Target_Child;.;.;long;toyplay;TD;430;379;2.187;2.375;50;2.3;2.58;253;1003;0.252;46;37.67;0.295;976;489;1224;0.798;0.4;0;0;0;0;50;6.64;50;20;1003;12;6;7;18;6;3;25;75;1;7;1;1;16;2;14
Lily/Lily_020215a.cha;eng;Providence;CHI;27;female;.;.;.;Target_Child;.;.;long;toyplay;TD;306;234;2.474;2.782;50;2.14;2.52;236;941;0.251;48;38.91;0.425;895;391;1330;0.673;0.294;0;0;0;0;50;7.1;50;27;941;10;15;4;25;3;5;17;45;2;1;8;9;36;6;14
Lily/Lily_020215b.cha;eng;Providence;CHI;27;female;.;.;.;Target_Child;.;.;long;toyplay;TD;371;300;2.773;3.077;50;2.4;2.68;233;1146;0.203;52;40.52;0.491;1096;451;1613;0.68;0.28;0;0;0;0;50;7.54;50;36;1146;6;8;6;18;24;6;20;57;6;11;1;4;48;1;14
Lily/Lily_020227.cha;eng;Providence;CHI;27;female;.;.;.;Target_Child;.;.;long;toyplay;TD;320;262;3.042;3.492;50;3.34;3.66;234;1139;0.205;52;35.84;0.606;1045;358;1086;0.962;0.33;0;0;0;0;50;6.72;50;44;1139;12;10;1;17;5;2;17;98;9;11;22;4;80;11;14
Lily/Lily_020305.cha;eng;Providence;CHI;27;female;.;.;.;Target_Child;.;.;long;toyplay;TD;312;258;2.721;3.023;50;2.46;2.88;192;979;0.196;46;31.62;0.542;917;365;1264;0.725;0.289;0;0;0;0;50;7.5;50;38;979;6;3;7;15;16;3;21;46;1;5;4;2;40;2;14
Lily/Lily_020317.cha;eng;Providence;CHI;28;female;.;.;.;Target_Child;.;.;long;toyplay;TD;394;340;3.288;3.679;50;3.46;3.7;264;1466;0.18;42;37.94;0.538;1389;467;1593;0.872;0.293;0;0;0;0;50;6.74;50;40;1466;17;14;12;39;28;6;31;80;8;2;24;18;57;2;14
Lily/Lily_020402.cha;eng;Providence;CHI;28;female;.;.;.;Target_Child;.;.;long;toyplay;TD;364;331;2.949;3.396;50;2.58;3.18;241;1150;0.21;44;31.79;0.577;1068;414;1451;0.736;0.285;0;0;0;0;50;5.4;50;34;1150;4;27;4;28;5;0;50;112;2;21;3;3;71;4;13
Lily/Lily_020409.cha;eng;Providence;CHI;28;female;.;.;.;Target_Child;.;.;long;toyplay;TD;429;362;3.014;3.334;50;3.5;4.04;342;1463;0.234;42;49.02;0.66;1379;479;1533;0.899;0.312;0;0;0;0;50;7.14;50;39;1463;16;8;9;23;19;5;38;82;4;15;7;5;58;6;14
Lily/Lily_020416.cha;eng;Providence;CHI;29;female;.;.;.;Target_Child;.;.;long;toyplay;TD;319;293;3.58;4.099;50;3.46;4.12;216;1239;0.174;47;31.72;0.768;1158;351;1421;0.815;0.247;2;0;0;0;50;8.48;50;46;1239;32;7;5;39;19;0;65;95;5;3;1;8;54;20;13
Lily/Lily_020428.cha;eng;Providence;CHI;29;female;.;.;.;Target_Child;.;.;long;toyplay;TD;379;326;3.285;3.816;50;3.44;3.84;264;1414;0.187;48;33.63;0.633;1308;479;1898;0.689;0.252;0;0;0;0;50;7.74;50;49;1414;41;6;8;26;34;0;32;79;12;7;1;19;60;28;13
Lily/Lily_020506.cha;eng;Providence;CHI;29;female;.;.;.;Target_Child;.;.;long;toyplay;TD;299;238;3.496;3.941;50;3.54;4.1;241;1197;0.201;44;41.89;0.659;1131;353;1630;0.694;0.217;1;0;0;0;50;7.82;50;46;1197;18;2;8;19;10;3;31;53;1;5;2;8;45;13;14
Lily/Lily_020518.cha;eng;Providence;CHI;30;female;.;.;.;Target_Child;.;.;long;toyplay;TD;433;401;3.115;3.676;50;2.24;2.82;309;1488;0.208;41;42.09;0.61;1372;478;1792;0.766;0.267;0;0;0;0;50;8.04;50;28;1488;47;12;8;31;23;4;26;86;7;7;6;12;78;25;14
Lily/Lily_020526.cha;eng;Providence;CHI;30;female;.;.;.;Target_Child;.;.;long;toyplay;TD;493;454;2.729;3.156;50;2.14;2.52;263;1469;0.179;52;32.23;0.544;1359;526;1409;0.965;0.373;0;0;0;0;50;6.94;50;35;1469;27;9;12;30;14;0;40;82;4;20;11;3;57;23;13
Lily/Lily_020604.cha;eng;Providence;CHI;30;female;.;.;.;Target_Child;.;.;long;toyplay;TD;480;385;2.8;3.182;50;2.78;3.14;305;1468;0.208;40;38.56;0.606;1372;590;1534;0.895;0.385;0;0;0;6;50;6.34;50;26;1468;29;5;20;14;22;2;34;81;12;18;4;1;49;19;14
Lily/Lily_020612.cha;eng;Providence;CHI;30;female;.;.;.;Target_Child;.;.;long;toyplay;TD;376;315;2.81;3.146;50;2.86;3.28;262;1216;0.215;62;45.99;0.561;1164;446;1185;0.982;0.376;1;0;0;14;50;8.08;50;38;1216;26;12;6;26;19;1;44;70;2;8;17;11;35;15;14
