File;Language;Corpus;Code;Age(Month);Sex;Group;Race;SES;Role;Education;Custom_field;Design;Activity;Group;Total_Utts;MLU_Utts;MLU_Words;MLU_Morphemes;MLU50_Utts;MLU50_Words;MLU50_Morphemes;FREQ_types;FREQ_tokens;FREQ_TTR;NDW_100;VOCD_D_optimum_average;Verbs_Utt;TD_Words;TD_Utts;TD_Time_(secs);TD_Words_Time;TD_Utts_Time;Word_Errors;Utt_Errors;retracing;repetition;DSS_Utts;DSS;IPSyn_Utts;IPSyn_Total;mor_Words;*-PRESP;in;on;*-PL;irr-PAST;*-POSS;u-cop;det:art;*-PAST;*-3S;irr-3S;u-aux;c-cop;c-aux;Total_non_zero_mors
Lily/Lily_020618.cha;eng;Providence;CHI;31;female;.;.;.;Target_Child;.;.;long;toyplay;TD;173;145;2.834;3.145;50;3.42;3.94;137;545;0.251;42;36.17;0.532;516;214;685;0.753;0.312;0;0;0;0;40;NA;50;46;545;16;1;0;2;7;1;2;24;8;3;2;2;7;10;13
Lily/Lily_020623.cha;eng;Providence;CHI;31;female;.;.;.;Target_Child;.;.;long;toyplay;TD;387;352;3.009;3.372;50;2.4;2.62;234;1298;0.18;49;30.25;0.695;1208;455;1262;0.958;0.361;0;0;0;0;50;6.88;50;42;1298;17;10;5;18;8;1;67;87;4;5;2;4;56;15;14
Lily/Lily_020700.cha;eng;Providence;CHI;31;female;.;.;.;Target_Child;.;.;long;toyplay;TD;577;470;4.121;4.543;50;3.62;3.82;394;2742;0.144;59;58.63;0.764;2652;699;2595;1.022;0.269;0;0;0;16;50;11.48;50;53;2742;36;48;14;37;123;6;76;178;26;9;13;36;41;12;14
Lily/Lily_020701.cha;eng;Providence;CHI;31;female;.;.;.;Target_Child;.;.;long;toyplay;TD;321;276;3.069;3.438;50;4.72;5.44;256;1166;0.22;43;46.67;0.611;1111;365;1123;0.99;0.325;0;0;0;0;50;11.14;50;59;1166;11;9;2;24;14;3;13;49;0;12;8;8;27;7;13
Lily/Lily_020716.cha;eng;Providence;CHI;32;female;.;.;.;Target_Child;.;.;long;toyplay;TD;389;341;3.088;3.592;50;3.98;4.68;268;1380;0.194;59;40.48;0.617;1289;465;1531;0.842;0.304;0;0;0;7;50;7.78;50;49;1380;20;8;4;31;30;1;52;73;4;3;0;8;48;12;13
Lily/Lily_020721.cha;eng;Providence;CHI;32;female;.;.;.;Target_Child;.;.;long;toyplay;TD;498;444;2.338;2.669;50;2.4;2.7;291;1296;0.225;51;42.62;0.426;1194;678;1716;0.696;0.395;0;0;0;0;50;7.44;50;42;1296;16;9;6;29;30;2;40;63;7;3;4;9;62;10;14
Lily/Lily_020728.cha;eng;Providence;CHI;32;female;.;.;.;Target_Child;.;.;long;toyplay;TD;323;275;2.938;3.4;50;3.56;4.14;213;1029;0.207;38;45.38;0.542;975;379;1300;0.75;0.291;0;0;0;0;50;8.22;50;49;1029;13;5;2;47;14;2;33;55;6;1;4;4;28;7;14
Lily/Lily_020806.cha;eng;Providence;CHI;32;female;.;.;.;Target_Child;.;.;long;toyplay;TD;546;494;3.281;3.798;50;2.94;3.42;334;1998;0.167;38;54.69;0.687;1871;622;2063;0.907;0.302;1;0;0;0;50;6.6;50;38;1998;30;23;5;48;32;4;46;104;8;26;12;8;43;20;14
Lily/Lily_020813.cha;eng;Providence;CHI;32;female;.;.;.;Target_Child;.;.;long;toyplay;TD;445;379;3;3.266;50;2.86;3.1;263;1488;0.177;48;53.74;0.593;1481;514;1743;0.85;0.295;0;0;0;57;50;8.22;50;53;1488;16;19;11;25;30;0;43;77;10;14;11;8;23;10;13
Lily/Lily_020819.cha;eng;Providence;CHI;33;female;.;.;.;Target_Child;.;.;long;toyplay;TD;512;431;3.91;4.432;50;3.62;4.48;337;2156;0.156;44;64.84;0.652;2062;617;2528;0.816;0.244;0;0;0;7;50;9.38;50;58;2156;29;15;10;56;32;2;31;135;13;37;5;11;46;14;14
Lily/Lily_020904.cha;eng;Providence;CHI;33;female;.;.;.;Target_Child;.;.;long;toyplay;TD;407;379;2.792;3.216;50;2.96;3.24;276;1211;0.228;45;56.7;0.57;1137;458;1588;0.716;0.288;0;0;0;0;50;5.98;50;38;1211;24;11;10;42;19;2;27;94;3;12;10;9;32;8;14
Lily/Lily_020909.cha;eng;Providence;CHI;33;female;.;.;.;Target_Child;.;.;long;toyplay;TD;381;361;2.767;3.15;50;2.36;2.54;297;1123;0.264;65;58.76;0.499;1055;420;1472;0.717;0.285;4;0;0;0;50;7.34;50;36;1123;7;10;7;23;13;2;33;77;6;7;2;3;43;8;14
Lily/Lily_020918.cha;eng;Providence;CHI;34;female;.;.;.;Target_Child;.;.;long;toyplay;TD;198;180;3.128;3.567;50;2.96;3.38;205;669;0.306;57;50.12;0.581;629;296;999;0.63;0.296;0;0;0;0;50;11.1;50;41;669;10;3;3;8;10;6;12;44;11;6;5;5;20;6;14
Lily/Lily_020923.cha;eng;Providence;CHI;34;female;.;.;.;Target_Child;.;.;long;toyplay;TD;396;372;3.091;3.425;50;3.52;3.92;271;1309;0.207;52;58.29;0.576;1243;461;1618;0.768;0.285;0;0;0;0;50;8.68;50;54;1309;9;11;19;28;11;10;41;71;2;8;15;10;44;7;14
Lily/Lily_021008.cha;eng;Providence;CHI;34;female;.;.;.;Target_Child;.;.;long;toyplay;TD;429;375;3.52;3.904;50;2.82;3.2;353;1695;0.208;62;66.77;0.702;1618;479;1624;0.996;0.295;0;0;0;0;50;9.82;50;55;1695;19;8;16;30;52;2;58;80;21;8;10;18;38;6;14
Lily/Lily_021025.cha;eng;Providence;CHI;35;female;.;.;.;Target_Child;.;.;long;toyplay;TD;321;299;2.716;3.1;50;2.68;3.06;231;978;0.236;55;43.22;0.474;917;337;1059;0.866;0.318;0;0;0;0;50;7.1;50;50;978;21;5;0;17;13;0;20;48;5;8;4;5;21;18;12
Lily/Lily_021028.cha;eng;Providence;CHI;35;female;.;.;.;Target_Child;.;.;long;toyplay;TD;550;495;2.941;3.297;50;2.36;2.68;291;1740;0.167;60;60.54;0.511;1646;625;2075;0.793;0.301;1;0;0;0;50;7.48;50;43;1740;12;20;13;14;25;5;30;77;7;23;10;4;34;10;14
Lily/Lily_021106.cha;eng;Providence;CHI;35;female;.;.;.;Target_Child;.;.;long;toyplay;TD;597;559;3.277;3.762;50;3.62;4.36;379;2135;0.178;44;54.38;0.625;1986;660;2053;0.967;0.321;0;0;0;9;50;8.76;50;52;2135;29;15;17;39;33;7;44;130;7;22;13;7;72;22;14
Lily/Lily_021125.cha;eng;Providence;CHI;36;female;.;.;.;Target_Child;.;.;long;toyplay;TD;517;428;2.769;3.133;50;1.88;2.18;289;1556;0.186;47;51.35;0.515;1477;616;1542;0.958;0.399;0;0;0;0;50;6.46;50;46;1556;10;19;16;28;26;3;58;95;6;16;8;12;45;4;14
Lily/Lily_030003.cha;eng;Providence;CHI;36;female;.;.;.;Target_Child;.;.;long;toyplay;TD;379;317;2.946;3.227;50;2.94;3.16;199;1225;0.162;41;32.83;0.554;1151;491;1191;0.966;0.412;1;0;0;0;50;9.04;50;50;1225;17;3;7;6;17;0;27;77;1;8;45;6;43;10;13
Lily/Lily_030010.cha;eng;Providence;CHI;36;female;.;.;.;Target_Child;.;.;long;toyplay;TD;518;441;3.018;3.401;50;2.7;3.06;320;1706;0.188;50;62.57;0.546;1610;646;1663;0.968;0.388;0;0;0;0;50;7.88;50;46;1706;18;16;12;42;27;2;41;105;4;10;5;3;55;7;14
Lily/Lily_030025.cha;eng;Providence;CHI;37;female;.;.;.;Target_Child;.;.;long;toyplay;TD;353;323;2.935;3.325;50;2.42;2.7;220;1134;0.194;51;57.6;0.603;1059;442;1067;0.992;0.414;0;0;0;0;50;7.62;50;45;1134;20;8;9;21;7;3;39;68;0;11;3;3;21;11;13
Lily/Lily_030100.cha;eng;Providence;CHI;37;female;.;.;.;Target_Child;.;.;long;toyplay;TD;422;380;3.105;3.5;50;2.92;3.28;299;1397;0.214;50;64.5;0.507;1320;497;1297;1.018;0.383;0;0;0;0;50;7.16;50;42;1397;24;10;2;29;11;5;43;72;6;14;3;11;47;9;14
Lily/Lily_030121.cha;eng;Providence;CHI;38;female;.;.;.;Target_Child;.;.;long;toyplay;TD;570;517;3.346;3.855;50;3.02;3.64;367;2053;0.179;40;56.89;0.668;1896;629;1592;1.191;0.395;0;0;0;0;50;9.1;50;48;2053;42;17;24;38;65;6;53;76;4;9;7;9;65;32;14
Lily/Lily_030218.cha;eng;Providence;CHI;39;female;.;.;.;Target_Child;.;.;long;toyplay;TD;621;541;3.316;3.728;50;4.26;4.86;380;2215;0.172;49;54.29;0.538;2090;741;1731;1.207;0.428;1;0;0;0;50;8.58;50;62;2215;28;20;18;44;51;3;66;145;10;19;11;5;56;7;14
Lily/Lily_030323.cha;eng;Providence;CHI;40;female;.;.;.;Target_Child;.;.;long;toyplay;TD;515;458;2.841;3.223;50;3.24;3.56;317;1622;0.195;51;56.49;0.518;1526;603;1377;1.109;0.438;0;0;0;0;50;9.54;50;50;1622;11;13;9;24;27;2;31;64;4;12;5;5;32;8;14
Lily/Lily_030420.cha;eng;Providence;CHI;41;female;.;.;.;Target_Child;.;.;long;toyplay;TD;535;475;3.168;3.606;50;2.88;3.64;339;1857;0.183;50;73.83;0.598;1752;668;1878;0.933;0.356;0;0;0;0;50;7.68;50;52;1857;30;30;34;28;20;2;29;92;9;16;8;4;28;12;14
Lily/Lily_030528.cha;eng;Providence;CHI;42;female;.;.;.;Target_Child;.;.;long;toyplay;TD;448;397;3.091;3.479;50;2.36;2.64;337;1454;0.232;60;77.9;0.507;1389;546;1448;0.959;0.377;1;0;0;0;50;8.16;50;39;1454;23;16;9;43;30;2;27;48;8;5;1;7;15;14;14
Lily/Lily_030725.cha;eng;Providence;CHI;44;female;.;.;.;Target_Child;.;.;long;toyplay;TD;604;508;3.764;4.209;50;5.46;6.2;357;2493;0.143;56;67.27;0.654;2366;701;2346;1.008;0.299;0;0;0;0;50;9.54;50;51;2493;48;29;9;33;25;0;33;134;12;14;3;20;45;22;13
Lily/Lily_030823.cha;eng;Providence;CHI;45;female;.;.;.;Target_Child;.;.;long;toyplay;TD;473;416;4.002;4.519;50;4.9;5.24;329;2106;0.156;50;58.37;0.753;2041;555;1857;1.099;0.299;0;0;0;16;50;9.7;50;50;2106;43;15;21;55;61;9;63;92;7;5;4;22;20;20;14
Lily/Lily_030927a.cha;eng;Providence;CHI;46;female;.;.;.;Target_Child;.;.;long;toyplay;TD;424;392;3.02;3.413;50;3.5;3.88;271;1402;0.193;35;51.03;0.545;1300;544;1716;0.758;0.317;0;0;0;0;50;7.52;50;42;1402;6;9;8;10;19;2;31;52;5;12;2;4;40;5;14
Lily/Lily_030927b.cha;eng;Providence;CHI;46;female;.;.;.;Target_Child;.;.;long;toyplay;TD;410;385;2.99;3.457;50;4.06;4.66;278;1316;0.211;42;46.01;0.576;1227;455;1530;0.802;0.297;0;0;0;0;50;7.18;50;40;1316;39;7;14;34;18;1;30;67;2;9;2;4;44;27;14
Lily/Lily_031025.cha;eng;Providence;CHI;47;female;.;.;.;Target_Child;.;.;long;toyplay;TD;504;429;3.699;3.991;50;2.6;2.7;323;1991;0.162;47;61.5;0.661;1916;596;1845;1.038;0.323;0;0;0;11;50;10.02;50;40;1991;21;9;8;25;29;7;25;78;8;6;2;7;34;10;14
Lily/Lily_040002.cha;eng;Providence;CHI;48;female;.;.;.;Target_Child;.;.;long;toyplay;TD;451;409;2.936;3.147;50;2;2.24;291;1349;0.216;50;65.07;0.463;1318;531;1666;0.791;0.319;1;0;0;7;50;8.92;50;39;1349;15;7;4;25;35;1;35;65;3;2;3;4;17;6;14
Naima/Naima_001126.cha;eng;Providence;CHI;12;female;.;.;.;Target_Child;.;.;long;toyplay;TD;111;100;1.68;1.69;50;1.34;1.34;18;184;0.098;15;0.97;0.027;184;295;1232;0.149;0.239;0;0;0;0;0;NA;28;NA;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Naima/Naima_010014.cha;eng;Providence;CHI;12;female;.;.;.;Target_Child;.;.;long;toyplay;TD;53;46;1;1.065;46;NA;NA;12;55;0.218;NA;1.88;0;55;332;1270;0.043;0.261;0;0;0;0;0;NA;12;NA;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Naima/Naima_010026.cha;eng;Providence;CHI;13;female;.;.;.;Target_Child;.;.;long;toyplay;TD;98;95;1.232;1.295;50;1.18;1.22;46;122;0.377;39;18.38;0.041;121;238;863;0.14;0.276;0;0;0;0;1;NA;50;7;122;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Naima/Naima_010111.cha;eng;Providence;CHI;13;female;.;.;.;Target_Child;.;.;long;toyplay;TD;99;96;1.198;1.24;50;1.18;1.26;33;121;0.273;29;9.24;0.051;120;208;821;0.146;0.253;0;0;0;0;1;NA;35;NA;121;0;0;0;0;2;0;0;4;0;0;0;0;1;0;3
Naima/Naima_010124.cha;eng;Providence;CHI;14;female;.;.;.;Target_Child;.;.;long;toyplay;TD;98;88;1.466;1.489;50;1.3;1.32;35;143;0.245;32;6.15;0.051;143;170;830;0.172;0.205;0;0;0;0;2;NA;41;NA;143;0;0;0;1;1;0;0;1;0;0;0;0;0;0;3
Naima/Naima_010207.cha;eng;Providence;CHI;14;female;.;.;.;Target_Child;.;.;long;toyplay;TD;89;85;1.412;1.435;50;1.52;1.52;36;125;0.288;29;8.68;0.056;125;131;472;0.265;0.277;0;0;0;0;0;NA;42;NA;125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Naima/Naima_010221.cha;eng;Providence;CHI;15;female;.;.;.;Target_Child;.;.;long;toyplay;TD;213;196;1.531;1.602;50;1.8;1.8;62;327;0.19;22;13.04;0.216;325;353;927;0.351;0.381;0;0;0;0;6;NA;50;10;327;3;0;0;0;0;0;0;5;0;0;0;0;1;1;4
Naima/Naima_010307.cha;eng;Providence;CHI;15;female;.;.;.;Target_Child;.;.;long;toyplay;TD;278;261;1.533;1.579;50;1.56;1.66;86;423;0.203;22;19.57;0.061;425;447;1197;0.355;0.374;0;0;0;4;5;NA;50;3;423;0;0;3;2;3;0;0;0;0;0;0;0;2;0;4
Naima/Naima_010312.cha;eng;Providence;CHI;15;female;.;.;.;Target_Child;.;.;long;toyplay;TD;446;407;1.541;1.744;50;1.26;1.32;139;683;0.204;30;38.39;0.164;683;634;1970;0.347;0.322;0;0;0;0;5;NA;50;5;683;5;0;2;21;5;0;0;5;0;1;0;0;0;0;6
Naima/Naima_010325.cha;eng;Providence;CHI;16;female;.;.;.;Target_Child;.;.;long;toyplay;TD;493;414;2.06;2.394;50;1.56;1.82;116;982;0.118;30;22.47;0.146;984;595;2241;0.439;0.266;0;0;0;4;18;NA;50;20;982;1;1;0;43;19;2;15;4;0;7;0;0;1;0;9
Naima/Naima_010403.cha;eng;Providence;CHI;16;female;.;.;.;Target_Child;.;.;long;toyplay;TD;558;511;1.871;2.2;50;2.44;2.82;139;1032;0.135;26;38.79;0.142;1031;651;1600;0.644;0.407;0;0;0;0;29;NA;50;9;1032;13;0;4;75;6;0;13;7;0;21;1;0;1;0;9
Naima/Naima_010410.cha;eng;Providence;CHI;16;female;.;.;.;Target_Child;.;.;long;toyplay;TD;516;462;1.952;2.392;50;1.74;2.4;134;996;0.135;26;36.73;0.211;999;600;1690;0.591;0.355;0;0;0;3;36;NA;50;8;996;3;0;3;96;11;14;19;3;0;12;0;0;0;0;8
Naima/Naima_010416.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;479;396;1.889;2.119;50;1.72;1.9;151;866;0.174;31;42.04;0.315;866;747;1859;0.466;0.402;0;0;0;0;49;NA;50;17;866;20;0;6;47;9;2;31;13;0;5;0;0;0;0;8
Naima/Naima_010423.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;359;255;2.4;2.847;50;2.3;2.66;175;866;0.202;37;62.22;0.318;863;449;2125;0.406;0.211;0;0;0;0;41;NA;50;24;866;13;2;1;45;1;3;13;19;0;7;1;1;3;0;12
Naima/Naima_010502.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;326;191;3.094;3.471;50;2.52;2.84;160;982;0.163;37;36.01;0.387;982;437;2384;0.412;0.183;0;0;0;0;38;NA;50;25;982;10;1;1;119;3;1;17;2;1;9;0;0;0;0;10
Naima/Naima_010511.cha;eng;Providence;CHI;17;female;.;.;.;Target_Child;.;.;long;toyplay;TD;418;301;2.761;3.09;50;2.24;2.54;177;1161;0.152;27;44.2;0.234;1158;565;2548;0.455;0.222;0;0;0;0;43;NA;50;20;1161;27;6;8;46;0;7;21;16;2;7;0;1;1;0;11
Naima/Naima_010524.cha;eng;Providence;CHI;18;female;.;.;.;Target_Child;.;.;long;toyplay;TD;270;214;1.995;2.505;50;1.38;1.8;157;549;0.286;48;64.83;0.293;539;368;1574;0.343;0.234;0;0;0;0;27;NA;50;15;549;32;1;0;43;12;11;5;10;0;6;0;0;9;1;10
Naima/Naima_010604.cha;eng;Providence;CHI;18;female;.;.;.;Target_Child;.;.;long;toyplay;TD;392;306;2.34;2.85;50;1.8;2.14;238;926;0.257;55;104.57;0.332;920;542;1775;0.518;0.305;0;0;0;0;47;NA;50;21;926;39;12;12;56;6;34;29;34;4;8;2;1;5;0;13
Naima/Naima_010609.cha;eng;Providence;CHI;18;female;.;.;.;Target_Child;.;.;long;toyplay;TD;443;369;2.507;3.152;50;2.5;3.36;236;1157;0.204;42;80.19;0.289;1128;549;1934;0.583;0.284;0;0;0;0;50;5.9;50;33;1157;94;5;8;80;12;17;16;36;9;14;0;5;19;8;13
Naima/Naima_010620.cha;eng;Providence;CHI;19;female;.;.;.;Target_Child;.;.;long;toyplay;TD;477;323;2.04;2.399;50;2.26;2.76;163;971;0.168;39;36.78;0.283;955;559;1867;0.512;0.299;0;0;0;0;50;4.52;50;23;971;113;5;13;39;1;0;41;27;1;3;0;0;16;0;10
Naima/Naima_010700.cha;eng;Providence;CHI;19;female;.;.;.;Target_Child;.;.;long;toyplay;TD;369;256;2.727;3.141;50;2.44;2.76;201;1115;0.18;40;32.53;0.64;1055;494;1770;0.596;0.279;0;0;0;6;50;7.14;50;42;1115;17;9;2;46;13;2;11;87;0;13;0;0;52;4;11
Naima/Naima_010710.cha;eng;Providence;CHI;19;female;.;.;.;Target_Child;.;.;long;toyplay;TD;485;395;2.562;2.982;50;1.7;1.88;213;1331;0.16;27;34.33;0.546;1264;579;1984;0.637;0.292;0;0;0;0;50;5.24;50;30;1331;63;17;14;47;39;3;12;147;8;13;0;2;57;8;13
Naima/Naima_010717.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;278;139;3.094;3.396;50;3.56;3.76;165;800;0.206;26;35.48;0.568;792;423;1527;0.519;0.277;0;0;0;0;50;6.06;50;37;800;11;9;8;54;2;1;24;26;1;8;3;3;4;2;14
Naima/Naima_010723.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;442;292;2.26;2.818;50;2.16;2.38;221;993;0.223;47;60.7;0.387;944;691;2049;0.461;0.337;8;0;0;0;50;6.24;50;29;993;58;13;1;65;16;8;18;48;1;9;2;2;19;26;14
Naima/Naima_010801.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;374;149;2.101;2.49;50;1.84;2.1;207;809;0.256;51;58.12;0.401;785;497;1579;0.497;0.315;3;0;0;0;36;NA;50;27;809;38;11;7;41;10;5;16;23;2;14;1;2;18;6;14
Naima/Naima_010808.cha;eng;Providence;CHI;20;female;.;.;.;Target_Child;.;.;long;toyplay;TD;537;396;2.424;2.874;50;2.68;3.04;239;1385;0.173;42;38.59;0.503;1311;622;2202;0.595;0.282;0;0;0;0;50;6.48;50;28;1385;62;7;16;33;20;7;35;76;2;37;5;5;43;31;14
Naima/Naima_010818.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;450;259;1.961;2.483;50;1.96;2.54;221;1054;0.21;36;28.94;0.4;971;547;1881;0.516;0.291;4;0;0;0;50;5.28;50;27;1054;96;16;7;29;0;1;9;34;3;6;2;2;38;44;13
Naima/Naima_010821.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;704;555;2.737;3.265;50;2.56;3.18;267;2088;0.128;42;41.49;0.531;1944;789;2471;0.787;0.319;0;0;0;0;50;6.12;50;28;2088;107;31;12;42;37;8;39;158;5;19;2;0;85;47;13
Naima/Naima_010908.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;330;232;2.578;2.914;50;2.38;2.7;199;900;0.221;39;60.12;0.464;872;468;2079;0.419;0.225;1;0;0;0;50;5.12;50;30;900;15;13;19;31;3;12;20;54;1;2;2;3;11;1;14
Naima/Naima_010910.cha;eng;Providence;CHI;21;female;.;.;.;Target_Child;.;.;long;toyplay;TD;329;256;3.762;4.422;50;3.72;4.4;252;1360;0.185;44;37.46;0.772;1253;429;1469;0.853;0.292;0;0;0;0;50;8.02;50;50;1360;43;11;12;17;13;3;41;80;4;9;5;19;33;23;14
Naima/Naima_010915.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;335;269;2.428;2.792;50;2.1;2.5;193;877;0.22;51;33.28;0.519;829;372;1200;0.691;0.31;0;0;0;0;50;5.28;50;24;877;13;15;2;21;8;6;1;92;3;6;1;2;38;5;14
Naima/Naima_010921.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;365;267;3.367;4.127;50;3.58;4.36;217;1344;0.161;54;41.94;0.721;1223;495;2056;0.595;0.241;0;0;0;0;50;6.3;50;45;1344;39;16;1;37;27;10;41;106;10;15;3;5;55;20;14
Naima/Naima_010925.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;461;308;3.146;3.714;50;2.8;3.46;259;1629;0.159;42;43.94;0.631;1516;553;1844;0.822;0.3;0;0;0;0;50;4.58;50;34;1629;82;35;16;35;20;28;44;155;2;19;3;15;64;32;14
Naima/Naima_011005.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;412;313;3.131;3.709;50;3.76;4.18;237;1394;0.17;53;49.42;0.522;1317;466;1829;0.72;0.255;0;0;0;0;50;7.54;50;36;1394;52;30;13;40;35;19;35;75;5;9;2;10;30;18;14
Naima/Naima_011012.cha;eng;Providence;CHI;22;female;.;.;.;Target_Child;.;.;long;toyplay;TD;536;414;2.461;2.932;50;2.2;2.52;237;1442;0.164;44;35.79;0.446;1393;763;2623;0.531;0.291;0;0;1;69;50;6.42;50;33;1442;49;25;4;49;17;10;18;93;0;17;2;0;87;11;12
Naima/Naima_011018.cha;eng;Providence;CHI;23;female;.;.;.;Target_Child;.;.;long;toyplay;TD;467;320;3.131;3.866;50;2.92;3.46;239;1719;0.139;50;43.05;0.64;1640;498;2191;0.749;0.227;0;0;0;4;50;6.36;50;49;1719;73;47;16;114;8;21;42;147;3;15;10;20;41;27;14
Naima/Naima_011027.cha;eng;Providence;CHI;23;female;.;.;.;Target_Child;.;.;long;toyplay;TD;431;288;2.319;2.674;50;2.36;2.9;228;1207;0.189;38;47.8;0.432;1154;610;2712;0.426;0.225;0;0;0;0;50;6.5;50;38;1207;57;8;10;19;17;5;28;82;8;13;2;12;21;22;14
Naima/Naima_011107.cha;eng;Providence;CHI;23;female;.;.;.;Target_Child;.;.;long;toyplay;TD;401;242;3.211;3.806;50;2.86;3.28;271;1592;0.17;60;47.17;0.768;1501;462;2114;0.71;0.219;0;0;1;6;50;7.04;50;49;1592;76;14;13;18;14;8;10;171;11;20;10;9;47;34;14
